"authorMeta.avatar","authorMeta.name","text","diggCount","shareCount","playCount","commentCount","collectCount","videoMeta.duration","musicMeta.musicName","musicMeta.musicAuthor","musicMeta.musicOriginal","createTimeISO","webVideoUrl"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f617481708aef27ceede48a18372981e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6560e595&x-expires=1764057600&x-signature=Si3MgtIbcIx%2FGZXQoqIaBKXO1d4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","regis.pro","Semangat pejuang CoreTax

#coretax #coretaxsystem #coretax2025 #coretaxdjp ","389","61","36900","27","32","6","suara asli - R besar","HNH Skincare Daily","true","2025-02-11T02:56:02.000Z","https://www.tiktok.com/@regis.pro/video/7469989885575810359"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ffdd3b8f3c64a5202883e937dc1d1682~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=9dc93f55&x-expires=1764057600&x-signature=YFGuPXGicHBeoOLHpD3mmalbbBM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","astruud18","ada yang pernah gini gak ya,kenapa ya ini 😩 #coretax  #coretaxsystem  #coretaxdjp #fyp ","8","2","1392","17","3","16","Berjanji","It's you Lia🍂","true","2025-01-23T04:55:05.000Z","https://www.tiktok.com/@astruud18/video/7462969920213601542"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cb21b7fc71b78951ae545f58cfa56c1f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c1d13481&x-expires=1764057600&x-signature=26TlVsQc1hWPpS8s7NAHCAHLgoY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","dylifeofstory","sekarang buat billing jadi lebih mudah semenjak ada coretax. cinta banget😚#laporpajak #coretax #fyp #foryou","1172","26","39100","60","398","32","Young Black & Rich","Melly Mike","false","2025-07-26T14:27:48.000Z","https://www.tiktok.com/@dylifeofstory/video/7531397228087250181"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d3cc0a717ce3a85660d671ffb14ec3d8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=28524a22&x-expires=1764057600&x-signature=LaZQIBae3Sy%2FCn5rSY5U9%2FVpr%2Bo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","lorelei.finds","Y’all, this COSRX Snail Mucin Essence is one of those skincare gems you just fall in love with. It’s light as sweet tea on a summer day, soaks right in, and leaves your skin feeling soft, smooth, and happy. That 96% snail mucin works like magic — helping calm down redness, smooth rough spots, and give you that healthy, glowy look we’re all after. And don’t worry, it’s not sticky at all — just silky and fresh, perfect under your moisturizer or makeup. The best part? It’s totally unisex — guys and girls can use it, so everyone can get that smooth, healthy skin vibe. It’s my go-to when my skin needs a little extra love and care.","41400","4046","2800000","515","3864","335","original sound","loreleifinds","true","2025-09-09T14:32:25.000Z","https://www.tiktok.com/@lorelei.finds/video/7548097123577859358"
"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a914bdfd7f1b5b69baa52e0b54b14bb1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=2bf005d7&x-expires=1764057600&x-signature=3WHdGPGltwRisI5DiBGJIKencTM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","taxacademy.id","#stitch with @Kelas Pajak dan Akuntansi Punten, Pak @Purbaya Yudhi Sadewa sekadar mengingatkan..

#coretax #djp #menkeu #menterikeuangan #purbaya #pajak #finance ","1510","80","47400","64","129","11","original sound - Kelas Pajak dan Akuntansi","Kelas Pajak dan Akuntansi","true","2025-10-23T01:52:42.000Z","https://www.tiktok.com/@taxacademy.id/video/7564229205534199048"
"https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/ed61c36521e8785c983abd85ca20a678~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c614f8e0&x-expires=1764057600&x-signature=JJjU%2B2Pzxl2FTT682up1fULs8bE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","pajakkebayoranbaru2","Hallo #KawanPajak Setelah melakukan aktivasi akun Coretax, #KawanPajak wajib buat Kode Otorisasi/Sertifikat Digital (KO/SD). Yuk simak video diatas untuk tutorial pembuatan Kode Otorisasi DJP.

#PembuatanKodeOtorisasiDJP #PajakTumbuhIndonesiaTangguh
#coretax 
@Direktorat Jenderal Pajak ","1994","1915","112000","194","2187","79","Rock and Roll Session","Canal Records JP","false","2025-09-17T11:11:01.000Z","https://www.tiktok.com/@pajakkebayoranbaru2/video/7551014006031519032"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/07df55f2c0c63d3347f2af718656bc55~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=528eb01c&x-expires=1764057600&x-signature=Y%2BXt0XXA3Ir%2FvzIfDOeLSi2ACSU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","tribunkaltim.co","Menteri Keuangan Purbaya Ungkap Programmer Coretax dari Pihak LG yang Disebut Lulusan SMAMenkeu Purbaya bongkar masalah utama sistem Coretax! Hasil pemeriksaan tim Kemenkeu: Programmer dari pihak LG (kontraktor Coretax) diduga hanyalah setingkat lulusan SMA! Purbaya sindir komitmen LG dan mengaku Indonesia sering ""dikibulin asing.""
#Coretax #LG #MenkeuPurbaya #TribunKaltim","104","24","12500","11","7","13","suara asli - Tribunkaltim","Tribunkaltim","true","2025-10-24T14:00:00.000Z","https://www.tiktok.com/@tribunkaltim.co/video/7564768988081835281"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d1df9a7558d37c94d9a74496aa42ebf0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=345a01aa&x-expires=1764057600&x-signature=Kk4TjS7eHPJnC1KdE%2Fug8ngaFjw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","oasis_langit","#coretax #adilijokowi #suararakyat #purbaya ","530","31","6899","42","44","71","suara asli - OASIS LANGIT","OASIS LANGIT","true","2025-10-28T02:01:41.000Z","https://www.tiktok.com/@oasis_langit/video/7566086945084919047"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/cc82343d32e5c2a9953c68f5677dd38b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2bc63b0e&x-expires=1764057600&x-signature=vF3JYtHld%2BzWfsQz7hyRPAmYPWI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","arshitax","SPT Tahunan di era Coretax, makin digital... tapi juga makin detail! 😮
#fyp #pajak #perpajakan #tax #djp #coretax #wajibpajak ","375","331","25700","15","175","62","suara asli - Arshitax","Arshitax","true","2025-07-10T11:38:17.000Z","https://www.tiktok.com/@arshitax/video/7525416177674259718"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5cee3cfe26bfb90cb42ef53b62acf25f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3d175a53&x-expires=1764057600&x-signature=22qmJiWyzgvE76uedIeBQpzOtCU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","sjnrtanti","Membalas @maawaa #VoiceEffects Menu XML Monitoring di Coretax🙌🏼#coretax #XMLMonitoring#coretaxsystem ","103","20","16700","30","70","71","suara asli - Sjnrtanti","Sjnrtanti","true","2025-01-19T08:22:31.000Z","https://www.tiktok.com/@sjnrtanti/video/7461539055126318341"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f5d69c5700b58650f4da7928ff00f29b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0a4adfe2&x-expires=1764057600&x-signature=S97AEgocBWPuKEVILeIMu6BwkmM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","mc.komputer.new","05 Pajak Kacau. Solusi Cepat & Transparan- Netizen Siap Bersuara!
#Coretax #PajakIndonesia #SistemPajakDigital #MasalahTeknologi #transparansipemerintah ","29","9","555","10","14","68","suara asli - mc","mc","true","2025-11-07T23:26:43.000Z","https://www.tiktok.com/@mc.komputer.new/video/7570128945530637586"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7327682914987016193~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6d0ce79f&x-expires=1764057600&x-signature=c6lMWxhg%2BnRJQ5SPVSm0WQbSE9s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","winiwin18","tolong yang tau solusinya 🥲🤧
#coretax #coretaxdjp ","61","12","17200","69","13","11","original sound - princess suzie pinky","ungkusuzieadrianaofficia","true","2025-01-10T13:41:34.000Z","https://www.tiktok.com/@winiwin18/video/7458281526204157190"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7bbfd590689340544c28d22281022b65~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3e60a2f3&x-expires=1764057600&x-signature=SYkl%2BRCHZ2%2BOta8BYYqRbrvC4Uk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","rphstudio","cara menghitung gross up buat customer kamu / perusahaan kamu yang gak mau di potong tagihannya. mau nya terima full ...... semoga bermanfaat ya #pph23 #pajakindonesia #coretax #nsconsultant #belajarpajak ","2501","266","68200","120","2112","70","original sound - NS.Consultant","NS.Consultant","true","2025-08-25T13:29:13.000Z","https://www.tiktok.com/@rphstudio/video/7542514562222935297"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9ddfce45f1f29b621832b36e1a23e13e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4b5d8f11&x-expires=1764057600&x-signature=UEKni3G6X%2FskzxsuMu8EPnS3yZk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","nayyytwe","Yuk, buat NPWP dengan mudah lewat Coretax! ✅✨  

Hanya dengan beberapa langkah praktis, kamu bisa daftar NPWP tanpa ribet! 💻📄  

🔹 Akses halaman coretaxdjp.pajak.co.id 
🔹 Isi data diri sesuai KTP  
🔹 Unggah dokumen pendukung📎  
🔹 Tunggu verifikasi dari DJP⏳  
🔹 NPWP jadi & siap digunakan!🎉  

Jangan lupa, punya NPWP itu penting untuk administrasi perpajakan dan berbagai keperluan lainnya! 🏦💼  
@Kanwil DJP Banten 
#renjanimengabdi #relawanpajak #NPWPmudah #relawanpajakuntuknegeri ","3005","767","233200","767","2046","17","suara asli - n for nay","n for nay","true","2025-02-16T14:35:29.000Z","https://www.tiktok.com/@nayyytwe/video/7472025574697897271"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1a8af7a69aaed4b37bcf49b771d48dc9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5681d919&x-expires=1764057600&x-signature=Yqp4oF%2Bh2RPXLk1aGbxUbCFn4ag%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","karlawagner5","My first TikTok! #michigan #axmitax #governor #propertytax #taxes","87","23","1405","13","2","19","original sound","Axmitax","true","2025-10-13T15:24:29.000Z","https://www.tiktok.com/@karlawagner5/video/7560727329748700429"
"https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a04d881ad323b345c1a399080f0ff2dd~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=bf38935c&x-expires=1764057600&x-signature=iOKGpeGbx7uF%2FgSEEGLnnmRIEn8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva","raymondchins","kasus coretax ini bkn cuma soal budget 1.2T, tapi soal transparansi. Kenapa biarin sistem yg belum siap, dan dilakukan mass roll out ke semua masyarakat?

#raymondchin #coretax #pajak #perpajakan #tax #wajibpajak #dirjenpajak ","10600","215","188900","219","623","39","original sound - Raymond Chin","Raymond Chin","true","2025-02-11T11:32:44.000Z","https://www.tiktok.com/@raymondchins/video/7470123046829870341"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3fc8351ec241f3e23c332f0b2ab260ee~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b33e11da&x-expires=1764057600&x-signature=%2BmOO9tSJz4IOXMv4i45dHjUarx0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","insu960","Verif Wajah Direksi kesekian kalinya 😭 #coretax #2025 #pajak #pajakindonesia #djp #perpajakan #coretax2025 #sertelcoretax #verifcoretax #fyp #trending ","128","20","24900","76","18","27","Round and Round Mingle Song Squid Game 2","Chico Guerra","true","2025-01-22T03:10:35.000Z","https://www.tiktok.com/@insu960/video/7462571932475559173"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/eef297b167eaf5ac3d54cc616092b09f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=0f8d7011&x-expires=1764057600&x-signature=2zSUBeltXOnaWAgEniiemOAFqyI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","rumah.pajak","Tips and Trik Pop Up Message 
Bupot 21 dan Unifikasi

#coretax #coretaxsystem #coretax2025 #pajak #eBupot #pph21 #unifikasi #bupot","40","10","5580","0","46","5","Bornean (Sape Dayak Kalimantan)","Helmy Trianggara","false","2025-02-21T06:00:00.000Z","https://www.tiktok.com/@rumah.pajak/video/7473515675462438165"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6fbc7b002a751df8245561e653adcda3~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=5d98cf98&x-expires=1764057600&x-signature=xTFRDuSdrVCE%2B%2FhdgpiynquIbq8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","isuc18","Ada kah yang tau? #fyp #coretax #npwp #pajakindonesia #coretaxdjp ","978","95","101500","640","141","17","suara asli - Roheng","Roheng","true","2025-09-24T01:28:13.000Z","https://www.tiktok.com/@isuc18/video/7553461419455384888"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f925113ccf94847c2c282473fae7008f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=29b5c8cd&x-expires=1764057600&x-signature=6l6gZ5gq%2F4I0j3%2B4hbkg%2Bo81LHY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","monicaangellinaa","yang penting ada kopi ygy 😇☕️

#sehattanpaobat #humortiktok #coretax #coretaxcore #humorreceh ","47","1","593","3","0","8","suara asli - Jokowaloyo","Jokowaloyo","true","2025-11-13T10:31:04.000Z","https://www.tiktok.com/@monicaangellinaa/video/7572155585852984583"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/1c5345db07487617a85b2ca7cecb5b6b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3e547f13&x-expires=1764057600&x-signature=os0KunGe5EZkVMoz3woMXc3uqPc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","mo.alesha","Jadi untuk daftar NPWP itu ada 7 poin penting yang harus diisi ya teman-teman. Nah ini tuh aku bagi videonya menjadi beberapa bagian. Ini bagian yang pertamanya, untuk di bagian selanjutnya kalian bisa nonton di video yang selanjutnya atau kalau kalian mau lebih lengkap lagi kalian bisa kunjungin channel YouTube aku ya #npwp #npwponline #coretax #tutorial #fypage ","6781","2169","406700","791","4584","92","suara asli - Racun Alesha","Momy Alesha","true","2025-05-08T06:19:18.000Z","https://www.tiktok.com/@mo.alesha/video/7501955590336285958"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/11e4253e18190267096e9de196e67b20~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b7ef78c9&x-expires=1764057600&x-signature=97Ajv8jIAmOXD0XPsBmTqv7fWGc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","misfitadventures1","#auntflowsintown #sharkweek #longestpad #kotexpads #overnightpads ","101300","41000","1300000","4210","8753","28","Just A Girl","No Doubt","false","2025-02-26T04:46:07.000Z","https://www.tiktok.com/@misfitadventures1/video/7475584523112058142"
"https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/df8bff8267df1c7611042a4d4c937777~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a1cc39e4&x-expires=1764057600&x-signature=utwPMyaF4vp0LEqaJbvaYMy9klg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","hey_9sembilan","Replying to @reya 
#konverterexcelxml #convertexcelxmlnoresponding #caraconvertexcelcoretax #coretax2025 #ppn12persen #carauploadfakturpajak #coretaxsystem ","431","78","39100","137","303","23","original sound - Hey 9Sembilan","Hey 9Sembilan","true","2025-01-14T15:56:07.000Z","https://www.tiktok.com/@hey_9sembilan/video/7459800529045081350"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/76d136f4844ac9a849ffca9f43171b9f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a03f2c63&x-expires=1764057600&x-signature=M0%2BOiJdbom7CLZrxUJ9ruywUM8s%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","uknocortex","we hit half a million streams today.. #cortex #rnb #newsound #originalmusic ","7563","424","46500","215","712","27","December by cortex","cortex","true","2025-11-02T23:05:24.000Z","https://www.tiktok.com/@uknocortex/video/7568267917683445006"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3c723d5758d585f2896c54bfff75fa4e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=dee37514&x-expires=1764057600&x-signature=YbQTrM0jAWTsWneP4SZIu%2F2SFp4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","diyskincare5","","198","26","16700","77","125","51","original sound","Cut The Crepe","true","2024-02-08T14:37:04.000Z","https://www.tiktok.com/@diyskincare5/video/7333239944250428714"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/b4329b785dc5a8b0d1c792cfdfdd1e06~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7d670b32&x-expires=1764057600&x-signature=vMcf8FElKqoMexIP5itV23PfC5A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","hustlaboyjo","Stepping into the world of tax with BDO. Every day brings new challenges, big wins, and even bigger growth!
Catch a behind-the-scenes look at my journey as a Core Tax Services Intern!

 

#BDOUSA #BDOLife #TaxInternship #CoreTaxServices #InternshipJourney #FutureCPA #AccountingLife #BDOCareers #InternshipExperience #DayInTheLife #TaxSeason #LifeAtBDO #AccountingIntern #CareerGrowth #ProfessionalDevelopment #BDOProud #BigWins #NextGenLeaders #PublicAccounting #InternshipGoals #BDOTax #TaxPros #BDOFamily #May1stFeature #AccountingMajor #internshipdiaries","72","3","2539","16","3","21","original sound","Joseph Martin","true","2025-05-23T19:11:01.000Z","https://www.tiktok.com/@hustlaboyjo/video/7507720687503543583"
"https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9aade7f485582ee1870620fc4ba6bcc8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=123366db&x-expires=1764057600&x-signature=zGsh554mJw%2FX%2F4Klc4HRVSux5hg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","ashleybeauty82","Coretox update #diy #fyp #selfcare #skincare #tox","181","7","3834","53","45","52","original sound","ashleybeauty82","true","2025-09-08T13:08:55.000Z","https://www.tiktok.com/@ashleybeauty82/video/7547704651198696711"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/e854b58bfc848c1cd1cefa671e04ebc5~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b8eeab82&x-expires=1764057600&x-signature=n1jy7IoFsQQbHz3bCrRKskWt7%2Bw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","nicoolee.x01","Deje de usar la marca “nosotras” hacen años y fue la mejor decisión . Esos Kotex me daban picor siempre que me lo ponía y me sentía súper incómoda como si tuviera un colchón. No me arrepiento de usar “Always radiant by foam” es lo mejor y súper cómodo. Muchas dirán “tiene olor no es bueno te puede dar alergias” pero les digo chicas que no me hace ningún tipo de reacción hasta en mis días mi puchaina está olorosa 😌 pruébenlo y no se arrepentirán. En comparación de precios “nosotras” sé que es un precio mucho menor pero no vale la pena en cambio “always radiant” es un poco más elevado pero verás que vale la pena 💜 #always #kotex #nosotras #toallasanitaria #fyp #parati #tips ","58700","3864","2100000","836","10700","11","cardigan","Taylor Swift","false","2025-06-11T00:57:48.000Z","https://www.tiktok.com/@nicoolee.x01/video/7514489646554877214"
"https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3c723d5758d585f2896c54bfff75fa4e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=dee37514&x-expires=1764057600&x-signature=YbQTrM0jAWTsWneP4SZIu%2F2SFp4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","diyskincare5","Replying to @Lisa hafner top tox IMO. Coretox is another good one I forgot to mention. #kbeauty #kbeautyskincare #kbeautyproducts #botox #tox #botoxnatural #botoxinabottle #diyskincare #diybeauty #antiaging #antiagingskincare #bestbotox #botoxathome #antiwrinkle #wrinkletreatment ","733","93","26400","231","544","36","original sound","Cut The Crepe","true","2025-02-13T18:39:00.000Z","https://www.tiktok.com/@diyskincare5/video/7470975029694647598"
"https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/58e36713d330d6370d6a546ceb902e4c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=66871677&x-expires=1764057600&x-signature=OR%2Bfncl9CUDzJVuHXenunltt3ik%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8","kortexx2","#outfit #lifestyle #outfitoftheday #style #fashion ","2794","204","31600","14","414","13","оригинальный звук","gik","true","2025-09-22T11:48:22.000Z","https://www.tiktok.com/@kortexx2/video/7552878776514792717"
